TransYearMonth,TransDate,Branch,Department,Visit,Sales
201809,2018-09-09,006,Dept2,949,354543.3
201906,2019-06-09,002,Dept1,284,172785.29
202008,2020-08-20,009,Dept1,52,27466.8
201909,2019-09-28,007,Dept1,171,79436.24
202006,2020-06-16,018,Dept2,458,44771.1
201901,2019-01-24,002,Dept1,143,86973.58
202002,2020-02-22,016,Dept2,399,109397.85
201907,2019-07-13,009,Dept2,260,29036.5
202002,2020-02-04,013,Dept1,38,28189
202006,2020-06-03,004,Dept2,1209,246697.95
202003,2020-03-09,018,Dept2,598,73183.85
201804,2018-04-30,016,Dept1,171,114277.7
202007,2020-07-20,013,Dept1,28,13866
201910,2019-10-20,009,Dept2,313,52252.8
201910,2019-10-28,009,Dept1,17,10877.5
201810,2018-10-01,008,Dept1,131,64973.73
201810,2018-10-09,008,Dept2,150,38947.5
201805,2018-05-20,005,Dept2,710,127136.7
201808,2018-08-12,018,Dept1,129,95816.6
201809,2018-09-24,007,Dept2,168,58938.75
201904,2019-04-11,003,Dept2,422,78413.55
201803,2018-03-15,018,Dept1,107,59608
201802,2018-02-08,005,Dept2,361,55852.73
201902,2019-02-18,015,Dept1,54,35943
201908,2019-08-15,014,Dept1,102,64342.97
201804,2018-04-27,012,Dept2,255,37823.6
201909,2019-09-08,007,Dept2,614,153977.24
201907,2019-07-20,010,Dept2,496,97366.8
201809,2018-09-03,013,Dept1,64,31946.09
201905,2019-05-25,015,Dept2,252,48099.7
202008,2020-08-11,010,Dept1,73,47422.5
201911,2019-11-07,021,Dept1,369,203620.15
201803,2018-03-31,005,Dept1,283,208041.75
201801,2018-01-15,013,Dept2,142,27749.15
201812,2018-12-21,003,Dept1,109,60642.5
201902,2019-02-02,008,Dept1,95,53962.4
201808,2018-08-20,005,Dept2,318,58670.31
202001,2020-01-25,010,Dept1,189,126728.5
201909,2019-09-25,003,Dept2,458,89237.7
201910,2019-10-13,010,Dept2,541,89823.55
201912,2019-12-01,004,Dept2,1236,254700.53
202009,2020-09-22,006,Dept1,168,88212
201909,2019-09-22,002,Dept1,224,104122.68
201906,2019-06-12,006,Dept2,325,98962.62
202002,2020-02-07,017,Dept2,497,71389.3
201911,2019-11-20,006,Dept2,551,134072
201902,2019-02-26,008,Dept2,187,59673.5
201903,2019-03-17,010,Dept2,496,86237.75
202008,2020-08-29,015,Dept2,415,71691.45
201811,2018-11-01,007,Dept1,87,58880.79
201908,2019-08-23,009,Dept2,213,33979.73
201803,2018-03-23,005,Dept2,315,69834.5
201810,2018-10-24,009,Dept2,134,18332.86
202001,2020-01-07,015,Dept2,251,58613
201908,2019-08-31,009,Dept1,153,90376.22
202007,2020-07-17,017,Dept2,384,48568.43
201807,2018-07-18,016,Dept1,206,132044
201911,2019-11-06,003,Dept1,157,81163.91
202008,2020-08-01,021,Dept1,1125,561468.05
201811,2018-11-16,009,Dept2,127,19394.75
202006,2020-06-23,004,Dept1,241,132181.5
201901,2019-01-27,006,Dept2,1029,273961.84
202005,2020-05-19,013,Dept1,59,48361.5
201909,2019-09-21,020,Dept1,166,101791
201806,2018-06-13,013,Dept2,67,28101.75
201910,2019-10-03,008,Dept2,253,44612.66
201809,2018-09-06,002,Dept1,152,76412.25
201903,2019-03-08,003,Dept2,489,91874.64
201902,2019-02-10,015,Dept2,310,76381.01
201907,2019-07-06,015,Dept1,142,98013.5
201905,2019-05-07,015,Dept2,166,27734.5
201904,2019-04-19,003,Dept1,103,67169.5
201909,2019-09-26,021,Dept2,2563,298802.5
201806,2018-06-27,016,Dept1,177,84164
201905,2019-05-15,008,Dept1,51,20860
201808,2018-08-04,018,Dept2,884,114799.45
201811,2018-11-24,014,Dept1,272,282950
201804,2018-04-13,017,Dept1,128,111995.5
201912,2019-12-09,019,Dept1,106,69429.2
202002,2020-02-21,012,Dept1,167,68679.6
201805,2018-05-28,018,Dept1,85,65605.7
201806,2018-06-09,004,Dept1,185,121707.6
201804,2018-04-23,018,Dept2,405,62421
201908,2019-08-27,003,Dept1,218,102560.62
202006,2020-06-21,016,Dept1,309,165012.7
201810,2018-10-14,006,Dept1,459,266162.49
201910,2019-10-08,020,Dept2,572,82642.9
201903,2019-03-12,014,Dept1,128,83696.5
201909,2019-09-29,009,Dept2,320,42524.15
202002,2020-02-25,005,Dept2,471,40006.85
202001,2020-01-21,007,Dept2,162,32214.49
201810,2018-10-06,006,Dept2,1021,220986.35
201903,2019-03-29,007,Dept1,152,101323.02
201901,2019-01-10,010,Dept2,429,108488.75
201901,2019-01-29,014,Dept2,228,73271
202001,2020-01-03,002,Dept1,484,208058.01
202002,2020-02-17,018,Dept1,120,74659
201911,2019-11-10,009,Dept1,91,47161.17
201812,2018-12-17,014,Dept2,292,84529.8
201807,2018-07-20,004,Dept1,243,139945.3
201811,2018-11-26,006,Dept1,159,100290.75
201905,2019-05-28,020,Dept1,83,49585.5
201911,2019-11-30,020,Dept1,220,115034.15
201805,2018-05-14,017,Dept2,331,62651.75
201812,2018-12-25,009,Dept1,72,43186.46
201911,2019-11-02,014,Dept2,984,155744.05
202003,2020-03-04,016,Dept1,140,81625.5
201907,2019-07-29,014,Dept1,240,120615.15
202007,2020-07-31,005,Dept2,553,78882.45
201902,2019-02-22,002,Dept2,320,87812.76
201806,2018-06-01,004,Dept2,360,89494.63
201808,2018-08-08,012,Dept1,80,46028.5
201804,2018-04-15,005,Dept1,127,111845.3
201907,2019-07-08,007,Dept1,61,31657.37
201904,2019-04-07,014,Dept1,311,177349.2
201801,2018-01-27,004,Dept2,700,137211.75
201812,2018-12-01,009,Dept2,381,86410.97
201904,2019-04-15,009,Dept2,232,85510.25
201905,2019-05-29,002,Dept1,151,99138.1
201908,2019-08-19,003,Dept2,466,63650.17
201904,2019-04-23,009,Dept1,25,13417.75
201811,2018-11-12,003,Dept2,389,77932.75
201807,2018-07-28,019,Dept2,669,128511.95
202008,2020-08-23,007,Dept2,883,141950.8
201912,2019-12-13,013,Dept1,65,35542.1
201809,2018-09-18,015,Dept2,194,37672.98
201908,2019-08-01,006,Dept1,291,133545.5
201912,2019-12-27,016,Dept2,490,150038.91
201803,2018-03-19,012,Dept1,87,86672.5
201910,2019-10-07,002,Dept2,284,69857.22
201810,2018-10-28,003,Dept2,379,68779.5
201905,2019-05-01,007,Dept2,458,125368.42
202008,2020-08-04,014,Dept2,522,105899.1
202001,2020-01-04,020,Dept1,198,104577.5
201905,2019-05-18,020,Dept1,224,118110.31
201801,2018-01-19,004,Dept1,136,80346.31
201812,2018-12-09,014,Dept1,215,134572.25
201806,2018-06-17,019,Dept2,594,221335.25
201910,2019-10-25,007,Dept1,60,34306.75
201905,2019-05-19,002,Dept1,344,204018.54
201903,2019-03-04,009,Dept2,190,38140.9
201802,2018-02-10,017,Dept2,354,91042.5
201909,2019-09-10,015,Dept2,213,49346.45
201809,2018-09-10,008,Dept1,63,32351.5
201803,2018-03-05,017,Dept2,185,41135.75
201808,2018-08-22,017,Dept2,138,32693
201909,2019-09-18,008,Dept1,64,37419.2
201907,2019-07-23,005,Dept2,339,50272.49
202008,2020-08-06,005,Dept1,97,47919
201912,2019-12-25,007,Dept1,110,57616.98
201811,2018-11-14,012,Dept1,78,42575.5
201812,2018-12-19,018,Dept2,465,76101.82
202006,2020-06-15,007,Dept2,237,38740.05
202001,2020-01-01,013,Dept2,347,37472.68
201908,2019-08-07,017,Dept2,154,26189.66
201904,2019-04-05,005,Dept2,314,62154.25
201808,2018-08-10,003,Dept2,386,62947.74
201806,2018-06-21,010,Dept1,90,58371.5
201903,2019-03-06,018,Dept1,95,58113.5
201806,2018-06-03,015,Dept2,354,74561.5
201812,2018-12-11,005,Dept1,60,28789.5
201804,2018-04-21,014,Dept2,447,150214.5
201903,2019-03-27,016,Dept2,257,97065.75
201805,2018-05-12,006,Dept1,431,261215.73
201905,2019-05-13,013,Dept2,180,46937.8
202001,2020-01-15,016,Dept1,74,47796
201809,2018-09-08,019,Dept2,464,85812.04
202005,2020-05-27,010,Dept2,318,42703.05
201804,2018-04-29,009,Dept1,139,90885.7
201909,2019-09-27,018,Dept1,160,76562.95
201801,2018-01-29,015,Dept1,57,42935.5
201902,2019-02-04,013,Dept2,111,22580.17
201906,2019-06-04,005,Dept1,99,53880.5
202009,2020-09-30,005,Dept2,626,87442.5
201907,2019-07-14,016,Dept2,455,176264.25
201807,2018-07-08,010,Dept1,196,160312
201908,2019-08-21,012,Dept1,63,46785.26
201803,2018-03-17,003,Dept2,505,117514.3
201910,2019-10-19,016,Dept2,403,160797.13
201812,2018-12-03,005,Dept2,507,107283.88
201904,2019-04-21,018,Dept2,685,111134.75
201802,2018-02-16,006,Dept1,330,204614.02
202008,2020-08-21,016,Dept1,132,58408.7
201809,2018-09-16,004,Dept1,295,176778.78
202003,2020-03-24,002,Dept1,16,13805
201801,2018-01-13,008,Dept1,84,54955.05
201910,2019-10-05,013,Dept1,76,42365.76
201902,2019-02-28,013,Dept1,85,41737
201802,2018-02-27,015,Dept1,66,46781.5
201904,2019-04-13,018,Dept1,108,70277
201909,2019-09-16,004,Dept1,237,122819.2
201805,2018-05-26,003,Dept2,391,99871.26
201801,2018-01-21,015,Dept2,304,69101.5
201903,2019-03-14,005,Dept2,368,61008.5
201904,2019-04-29,005,Dept1,94,67727
202007,2020-07-25,014,Dept1,327,177081.95
201910,2019-10-27,016,Dept1,217,217727.49
201801,2018-01-07,010,Dept1,131,68279.59
201809,2018-09-05,008,Dept2,256,122276.87
202003,2020-03-02,007,Dept1,45,21154.85
202005,2020-05-21,008,Dept2,273,86728.25
201912,2019-12-07,002,Dept2,450,129161.08
201808,2018-08-28,006,Dept1,259,152827.06
201808,2018-08-02,003,Dept1,82,59195
201807,2018-07-26,015,Dept2,219,47433.5
201810,2018-10-08,017,Dept2,226,34710.5
201806,2018-06-11,008,Dept1,67,32933.5
202002,2020-02-23,009,Dept2,289,51799.55
201810,2018-10-26,012,Dept1,75,39294
201907,2019-07-31,018,Dept1,89,41842.34
201909,2019-09-24,019,Dept2,281,36859.07
202003,2020-03-10,007,Dept2,265,52516.02
201908,2019-08-29,012,Dept2,358,52544.25
201911,2019-11-04,018,Dept2,539,65078.1
201912,2019-12-06,020,Dept2,618,54818.43
201911,2019-11-25,003,Dept2,540,87047.24
201812,2018-12-26,006,Dept1,492,293559.49
202001,2020-01-22,008,Dept2,176,52269.6
201909,2019-09-03,002,Dept2,222,62340.11
201904,2019-04-14,006,Dept2,592,276256.53
201909,2019-09-17,007,Dept1,49,43784.1
202006,2020-06-14,004,Dept2,1223,179438.25
201810,2018-10-15,009,Dept1,97,46344
202009,2020-09-25,003,Dept1,196,98921.55
201807,2018-07-15,013,Dept1,70,36018.6
201910,2019-10-18,015,Dept2,252,35103.1
202003,2020-03-11,004,Dept2,757,137668.85
201805,2018-05-13,018,Dept2,596,125594
202009,2020-09-02,021,Dept2,924,188667.25
201907,2019-07-07,008,Dept1,192,109401.7
201804,2018-04-24,017,Dept2,142,35139.25
201809,2018-09-11,007,Dept1,89,60116.09
201906,2019-06-07,003,Dept2,255,51296.5
201902,2019-02-13,010,Dept1,106,61731.5
202002,2020-02-02,012,Dept2,942,93242.78
202002,2020-02-16,017,Dept1,188,75474.6
201912,2019-12-26,019,Dept2,392,78434.15
201903,2019-03-03,006,Dept2,1061,322009.22
202001,2020-01-12,010,Dept2,583,122750.85
201804,2018-04-10,012,Dept1,82,83912.46
201901,2019-01-22,003,Dept2,433,79001.5
202001,2020-01-30,015,Dept1,59,42046
201909,2019-09-04,020,Dept2,641,52811.1
202009,2020-09-01,003,Dept2,419,51794.6
201904,2019-04-22,006,Dept1,175,124873
201912,2019-12-18,004,Dept1,292,146478
202008,2020-08-22,008,Dept2,466,78474.1
201911,2019-11-11,006,Dept1,228,131874.49
201911,2019-11-24,021,Dept2,1556,239523.45
201812,2018-12-02,006,Dept2,1510,445027.74
201802,2018-02-19,005,Dept1,84,36408.75
201811,2018-11-25,009,Dept1,99,44804
202003,2020-03-03,019,Dept1,73,31716.5
201810,2018-10-07,009,Dept2,277,82659.17
201905,2019-05-10,010,Dept2,480,151591.4
201903,2019-03-22,015,Dept2,233,44737
201907,2019-07-15,015,Dept2,242,43706.29
201807,2018-07-29,016,Dept2,375,116569.7
202006,2020-06-22,019,Dept1,118,62029
201808,2018-08-29,005,Dept1,155,110850.4
201903,2019-03-30,008,Dept1,206,114790.12
201907,2019-07-01,010,Dept1,169,80546.8
201902,2019-02-05,010,Dept2,405,93057.65
201905,2019-05-20,010,Dept2,453,111463.55
202006,2020-06-01,005,Dept1,208,65795
201801,2018-01-12,016,Dept2,316,114453.5
201811,2018-11-06,002,Dept1,180,92629.09
202008,2020-08-14,015,Dept1,42,29010
201810,2018-10-23,014,Dept2,775,190081.06
201803,2018-03-12,005,Dept1,114,77715.7
201802,2018-02-11,018,Dept2,701,118951.9
201809,2018-09-29,002,Dept2,464,121828.58
201808,2018-08-21,018,Dept2,556,84250
202007,2020-07-22,012,Dept2,368,65271.05
201806,2018-06-30,013,Dept1,67,33919
201806,2018-06-16,016,Dept2,508,180934.75
201901,2019-01-03,002,Dept1,186,99808.22
201803,2018-03-04,018,Dept2,530,105372.95
201910,2019-10-26,008,Dept1,98,63344.84
202009,2020-09-26,021,Dept1,676,336190.55
201909,2019-09-30,006,Dept2,729,350251.98
201805,2018-05-05,005,Dept1,118,92957.7
201905,2019-05-13,002,Dept2,278,82059.36
201904,2019-04-05,014,Dept2,387,73469.75
202005,2020-05-21,019,Dept2,479,154371.6
201902,2019-02-28,002,Dept1,228,148693.39
202001,2020-01-01,002,Dept2,616,241266.27
201903,2019-03-14,014,Dept2,389,108397.5
202001,2020-01-15,007,Dept1,54,30700.25
201812,2018-12-03,014,Dept2,477,141085
201806,2018-06-03,004,Dept2,786,237604.5
201909,2019-09-27,009,Dept1,58,34514.7
202001,2020-01-02,020,Dept2,652,114297.2
201809,2018-09-16,015,Dept1,111,66719
201803,2018-03-17,012,Dept2,301,77920
201908,2019-08-21,003,Dept1,145,82620.5
201808,2018-08-10,012,Dept2,368,96804.15
202007,2020-07-25,005,Dept1,155,76480.8
201802,2018-02-27,004,Dept1,169,74962
201809,2018-09-05,019,Dept2,353,129452.53
202002,2020-02-23,018,Dept2,783,96738.1
201810,2018-10-26,003,Dept1,129,59131
201906,2019-06-04,014,Dept1,138,82051
201809,2018-09-08,008,Dept2,299,53653.9
201904,2019-04-29,014,Dept1,137,86864
201908,2019-08-07,006,Dept2,608,122403
201801,2018-01-21,004,Dept2,583,113488.39
201912,2019-12-25,016,Dept1,242,133180.5
201909,2019-09-16,015,Dept1,78,53211
201902,2019-02-04,002,Dept2,280,69413.67
201812,2018-12-11,014,Dept1,131,97749.5
201911,2019-11-04,009,Dept2,232,54209.61
202008,2020-08-06,014,Dept1,193,121585.21
201802,2018-02-16,017,Dept1,75,59543.5
201910,2019-10-05,002,Dept1,201,103547.84
201907,2019-07-14,007,Dept2,453,158077.98
202006,2020-06-15,016,Dept2,310,173425.8
201811,2018-11-14,003,Dept1,144,85214
201804,2018-04-29,018,Dept1,151,103863.6
201808,2018-08-28,017,Dept1,64,30820.5
201812,2018-12-19,009,Dept2,196,45731.35
201903,2019-03-06,009,Dept1,56,39743
201904,2019-04-21,009,Dept2,208,42766.25
201904,2019-04-13,009,Dept1,95,72694.48
201801,2018-01-29,004,Dept1,73,49466
201905,2019-05-12,020,Dept2,1027,97159.3
201804,2018-04-21,005,Dept2,459,94593.5
201809,2018-09-30,010,Dept2,509,125330.49
201901,2019-01-04,010,Dept1,163,93181
201912,2019-12-07,013,Dept2,280,24440.45
202009,2020-09-30,014,Dept2,557,95331.45
201808,2018-08-02,012,Dept1,94,65748
201806,2018-06-11,019,Dept1,88,49233
201907,2019-07-23,014,Dept2,266,66979.52
202003,2020-03-02,016,Dept1,129,79779.25
202008,2020-08-21,007,Dept1,84,41019.6
201805,2018-05-12,017,Dept1,116,78245
201903,2019-03-27,007,Dept2,169,36526.7
201910,2019-10-19,007,Dept2,486,74225.99
201805,2018-05-26,012,Dept2,377,68470.25
201810,2018-10-08,006,Dept2,538,285763.21
201910,2019-10-06,020,Dept1,205,105682
201907,2019-07-31,009,Dept1,57,28665.41
201909,2019-09-24,008,Dept2,247,39081.79
202003,2020-03-10,016,Dept2,225,67423.85
201908,2019-08-29,003,Dept2,481,84920.26
201910,2019-10-27,007,Dept1,155,93444.74
201807,2018-07-26,004,Dept2,371,91540.75
201811,2018-11-08,017,Dept1,60,41271.5
201905,2019-05-08,005,Dept2,490,55943.86
201807,2018-07-02,015,Dept1,77,40089.41
201902,2019-02-23,018,Dept2,932,168224
201812,2018-12-24,013,Dept1,40,29092.5
201802,2018-02-21,010,Dept1,113,63997.5
202005,2020-05-17,021,Dept1,1,1390
201904,2019-04-16,013,Dept2,167,51222.78
201808,2018-08-13,015,Dept2,452,162413.45
201807,2018-07-13,006,Dept1,354,174651.62
201808,2018-08-05,008,Dept1,162,78722.48
201811,2018-11-09,019,Dept2,241,43309.35
201906,2019-06-05,016,Dept2,272,103886.75
201905,2019-05-16,018,Dept1,105,50175
201912,2019-12-10,009,Dept1,112,69985.7
201908,2019-08-16,019,Dept2,259,40974.4
201911,2019-11-09,013,Dept1,42,18425.09
201805,2018-05-07,010,Dept1,76,58887
201910,2019-10-10,018,Dept2,674,75151.100000000
201901,2019-01-20,016,Dept2,485,179008
201903,2019-03-01,013,Dept2,152,16692.75
201908,2019-08-08,004,Dept1,168,95502.25
202008,2020-08-30,005,Dept2,889,139805.2
201804,2018-04-26,002,Dept2,256,111341.5
202002,2020-02-19,020,Dept1,123,61180.65
201909,2019-09-01,017,Dept2,560,60604.96
201909,2019-09-19,012,Dept1,61,38411.5
201803,2018-03-20,008,Dept1,78,47489.95
201803,2018-03-28,015,Dept2,205,40949.75
201803,2018-03-10,010,Dept1,146,84511.6
201809,2018-09-13,012,Dept1,50,24035.5
201905,2019-05-22,005,Dept2,192,45385.4
201901,2019-01-01,017,Dept1,102,56243.5
202001,2020-01-14,005,Dept2,589,75236.2
201910,2019-10-02,005,Dept1,145,55329.26
201912,2019-12-02,014,Dept2,424,118426.3
201906,2019-06-29,016,Dept1,362,201596.8
202005,2020-05-30,006,Dept2,1347,289616.52
201809,2018-09-27,017,Dept2,223,50004.17
201806,2018-06-14,003,Dept2,357,74400.5
201802,2018-02-03,015,Dept2,327,106020.93
201807,2018-07-31,003,Dept2,413,77364.25
202009,2020-09-23,016,Dept1,122,66652.6
201805,2018-05-29,008,Dept1,82,65022.5
201908,2019-08-24,019,Dept1,209,113411.04
202002,2020-02-18,002,Dept1,247,98492.5
202001,2020-01-06,018,Dept1,96,49266.25
201902,2019-02-07,005,Dept2,451,60028.5
201811,2018-11-17,004,Dept1,234,139338.43
201905,2019-05-30,018,Dept1,171,90497.7
202006,2020-06-30,014,Dept1,264,122129.3
201904,2019-04-24,013,Dept1,29,18540
201808,2018-08-31,010,Dept1,157,86819.63
201805,2018-05-21,015,Dept2,198,45676.75
202003,2020-03-19,009,Dept2,136,28152.2
201911,2019-11-28,018,Dept1,66,29485.25
202007,2020-07-24,007,Dept2,242,38328.9
201911,2019-11-27,016,Dept2,257,62151.65
201804,2018-04-08,007,Dept1,180,147032.2
201902,2019-02-15,005,Dept1,108,72731
201801,2018-01-10,003,Dept2,491,84584.25
201810,2018-10-31,019,Dept2,289,54479.41
201912,2019-12-16,006,Dept1,296,164636.25
202001,2020-01-10,012,Dept2,496,80005.25
202001,2020-01-24,017,Dept1,90,44241.5
202006,2020-06-03,007,Dept1,259,140321.5
201804,2018-04-30,015,Dept2,147,42335
201804,2018-04-12,010,Dept1,156,96902
201905,2019-05-26,012,Dept2,394,123836.55
201906,2019-06-03,019,Dept2,448,127843.25
201804,2018-04-22,008,Dept1,122,83464
201811,2018-11-21,013,Dept1,33,13174
201806,2018-06-10,014,Dept2,588,174813.25
201801,2018-01-22,009,Dept1,39,23835.5
202008,2020-08-07,019,Dept2,389,57033.75
201810,2018-10-17,016,Dept2,283,75846.32
201808,2018-08-17,002,Dept2,327,82123.12
202006,2020-06-08,006,Dept2,376,306171.8
202006,2020-06-26,003,Dept1,131,68824.74
201909,2019-09-28,004,Dept2,1172,181077.51
201909,2019-09-15,018,Dept2,1113,132747.95
201904,2019-04-28,019,Dept2,557,94773.2
202004,2020-04-08,002,Dept1,29,23231
201903,2019-03-05,004,Dept2,353,95602.5
201809,2018-09-09,005,Dept1,159,83286.11
202008,2020-08-26,012,Dept2,336,43372.95
202008,2020-08-12,017,Dept1,111,61772.3
201911,2019-11-05,004,Dept1,218,107484.77
201907,2019-07-03,012,Dept1,71,34440.65
202007,2020-07-20,010,Dept2,418,110546.7
201812,2018-12-04,019,Dept1,87,43646.25
201903,2019-03-20,017,Dept2,169,31522.25
201807,2018-07-27,009,Dept1,85,43588.2
201902,2019-02-19,012,Dept1,101,49073.55
201803,2018-03-24,002,Dept2,475,162378.01
202003,2020-03-17,006,Dept2,395,81786.05
201902,2019-02-11,012,Dept2,237,55373.26
201909,2019-09-23,005,Dept1,124,75734.68
201903,2019-03-13,019,Dept1,81,63918.5
201809,2018-09-04,014,Dept1,215,126227.7
201908,2019-08-12,013,Dept1,86,36853.4
201806,2018-06-02,009,Dept1,88,52446.9
202006,2020-06-25,021,Dept1,369,174898.1
201910,2019-10-12,017,Dept2,492,68619.35
202002,2020-02-04,010,Dept2,515,75141.8
201904,2019-04-04,019,Dept1,71,39917.7
202002,2020-02-22,015,Dept1,145,66258.5
201802,2018-02-26,009,Dept2,174,56905.25
201907,2019-07-24,019,Dept1,82,41658
202005,2020-05-20,014,Dept1,134,70967
201809,2018-09-17,018,Dept2,506,76704.25
202007,2020-07-26,008,Dept2,404,71615.95
201801,2018-01-30,009,Dept2,104,23250.5
202009,2020-09-29,019,Dept1,118,56769
201905,2019-05-04,012,Dept2,896,89868.02
201801,2018-01-14,014,Dept2,681,219014.16
201802,2018-02-25,007,Dept1,194,116726.74
201802,2018-02-07,002,Dept2,268,78689.75
201904,2019-04-12,004,Dept2,458,109507.47
201904,2019-04-20,004,Dept1,231,163950.55
201805,2018-05-17,002,Dept2,243,63440.97
201812,2018-12-20,004,Dept1,206,114516.66
201812,2018-12-12,019,Dept2,179,31168.15
201803,2018-03-06,007,Dept1,49,26657.5
201907,2019-07-21,017,Dept2,333,83690.35
201805,2018-05-03,007,Dept1,137,90726.95
201903,2019-03-13,006,Dept2,462,95132.72
201803,2018-03-06,018,Dept2,391,58209.75
201906,2019-06-17,003,Dept2,258,69180.5
201812,2018-12-04,006,Dept2,889,237714.48
202002,2020-02-12,012,Dept2,429,58926.42
201910,2019-10-12,008,Dept1,113,72987.5
201806,2018-06-02,016,Dept2,382,153750
202009,2020-09-29,006,Dept2,444,89729.95
201904,2019-04-04,006,Dept2,413,106081.93
201907,2019-07-21,008,Dept1,157,63227.26
202007,2020-07-04,012,Dept1,175,99489
201906,2019-06-25,003,Dept1,214,111846
201805,2018-05-11,005,Dept1,80,61201
201907,2019-07-24,006,Dept2,559,110729.27
201807,2018-07-09,013,Dept1,28,17366.55
202007,2020-07-12,012,Dept2,949,109937.5
201907,2019-07-13,015,Dept2,444,64583
201809,2018-09-17,007,Dept1,56,33232
201903,2019-03-28,015,Dept2,245,62840.48
201912,2019-12-24,004,Dept1,302,169822.75
201805,2018-05-03,018,Dept2,464,67352
202009,2020-09-12,021,Dept1,1076,402841.92
201908,2019-08-06,014,Dept2,279,76858
201801,2018-01-08,013,Dept1,26,16179.05
201802,2018-02-17,005,Dept1,172,103859.5
201802,2018-02-25,018,Dept2,624,103640
202008,2020-08-12,008,Dept2,372,61415.8
202001,2020-01-24,008,Dept2,294,45137.67
201910,2019-10-06,010,Dept1,229,117714.5
201801,2018-01-30,016,Dept1,108,70920.5
201903,2019-03-20,008,Dept1,63,38497.05
202006,2020-06-08,019,Dept1,123,63914
201807,2018-07-27,016,Dept2,415,150681.26
201804,2018-04-22,017,Dept2,333,86834.25
201902,2019-02-03,010,Dept2,501,106643.7
202006,2020-06-16,004,Dept2,683,101251.95
201904,2019-04-28,006,Dept1,454,338110.13
202006,2020-06-03,018,Dept2,532,82179.6
201911,2019-11-14,021,Dept2,1001,187339.55
202009,2020-09-03,003,Dept2,548,65369.6
202001,2020-01-02,010,Dept2,618,104075.17
201812,2018-12-12,006,Dept1,224,130281.31
202003,2020-03-01,004,Dept1,367,179958.55
202003,2020-03-17,019,Dept1,34,24743.5
202009,2020-09-11,003,Dept1,178,60619.55
201804,2018-04-04,012,Dept1,98,68327.21
201806,2018-06-20,013,Dept1,19,9732.5
202007,2020-07-26,017,Dept1,92,46819
202005,2020-05-26,013,Dept2,163,34342.85
202008,2020-08-07,006,Dept1,208,135038
201810,2018-10-09,014,Dept2,285,69091
201901,2019-01-16,003,Dept2,361,88177.74
201901,2019-01-05,002,Dept1,313,186798.45
